firstpost_date,content
1426729639,video going out .today interesting to say the least . talking $aapl $tsla $goog $nflx &amp; the biggest dove of Yellen http://t.co/tzn5UzFYgb
1426088061,Steve LeVine at #Google - The Powerhouse: Inside the Invention of a #Battery to Save the World. http://t.co/xEiXwNFadA $TSLA $AAPL $GOOG
1426783153,$TSLA not taking the software upgrade news well.  Wait to see if it goes back to support 187.
1426674150,International Lithium: ”The exploration at Avalonia continues to reveal more promising indications …“ https://t.co/UbThlPCFgR $TSLA $AAPL
1426786577,#Technology for electric cars is here based on #Lithium batteries - now we need the mass market for EVs. https://t.co/ScBnsKp4Ub $TSLA $AAPL
1426083718,"""Tesla Model S #P85D Hot Rod Now Has Shortest Delivery Time"" $TSLA http://t.co/ZdN9dbiyVS"
1425414118,4. $TSLA bouncing within its blowup vortex! so many of these $BABA #Bubble stocks have killed the little guy
1426251788,#Tesla Motors has demonstrated the potential of lithium technology. #Apple can bring #EV mass market. http://t.co/9piXHy6PHA $TSLA $AAPL
1426510837,"I really believe Apple will make a huge strategic investment in Tesla, in the order of multiple billions $aapl $tsla"
1425915168,glad to see some #Tesla reality at last... stock price on its way to 52 week low #EV $TSLA http://t.co/NglaSZK3T7
1426793149,$TSLA ---Elon--king of smoke and mirrors
1426430002,Steve LeVine at Google - The Powerhouse: Inside the Invention of a Battery to Save the World.  https://t.co/ScBnsKp4Ub $AAPL $TSLA $ILHMF
1426374675,#Lithium will be a key ingredient in our daily lives and ILC will be ready to meet the demand  https://t.co/MkLqA5Eme8 $AAPL $TSLA $ILHMF
1426073588,Videos:  When this iconic car goes electric you know that something is changing for real. https://t.co/avxWYMoKmC $TSLA $AAPL $GM $F $ILHMF
1426414808,Electric iCar: Apple Adds Vehicles To Its List Of Company Activities In Swiss Legal Filing.  https://t.co/rOEJEvDORi $AAPL $TSLA $ILHMF
1425268511,7 stocks Wall Street thinks will soar this year http://t.co/Gb9WmaFfJG $AAL $DAL $MU $YHOO $AA $KORS $TSLA #InvestWall
1426519220,Kirill Klip.: Warren Buffett stepping with BYD into the #Lithium Battery Race with Tesla Gigafactory. http://t.co/v7w5rnR8Mj $TSLA $ILHMF
1425385906,Kirill Klip.: Finally Audi is getting serious about electric cars!  http://t.co/J8o5zJlcnq $ILHMF $LIT $AAPL $TSLA $GM $F
1426858354,Covered those $TSLA short 197.5's for break-even 1.70
1426161039,Would Apple Buy Tesla? http://t.co/QVgykICsrA $AAPL $TSLA
1426706809,Game on for Tesla Motors in New Jersey http://t.co/xYIPrOA1mr $TSLA
1426248227,Powered By #Lithium: What is Formula E?  https://t.co/0UpGBNtuel  $LIT $ILHMF $TSLA $AAPL #EV http://t.co/EiH8lrQ2SC
1425741131,RT @Bi11K: @Fanaticinvestor @markbspiegel @jimcramer Maybe $TSLA finally realized they need customers for batteries and cars ;-) http://t.c…
1426708565,$TSLA let's get this money
1425418332,#Tesla Motors : offers concessions to help pass Connecticut bill http://t.co/sKtvKp6nPY $TSLA
1426251754,Powered By Lithium: What is Formula E?  https://t.co/CIiRcTLvK8 $LIT $ILHMF $TSLA $AAPL
1425531367,#Tesla Motors : Patent Issued for Charge Rate Optimization http://t.co/Ph6yVdaAoe $TSLA
1426430994,@Othman_RM Yah all last week I sold contracts on $PCLN and $TSLA those get posted like any other trade.
1426692997,$TSLA #Tesla Even Teslas? Elon Musk predicts human driving may be banned in future http://t.co/msxIAvD4ix
1426858209,"(Video) ""Pro: Tesla my top pick this year"" PT $275 #Gigafactory due online in April. $TSLA http://t.co/HGytOUac9Q"
1426104095,Option volume leaders @ CBOE: $AAPL $TSLA $TWTR $GILD $NFLX $PBR $AMZN $KO $MGM $C
1426870378,$TSLA if holds 198 (20-day) gotta cover short exposure
1426779133,$TSLA #Tesla Tesla above $200 a share ahead of Musk update http://t.co/tgMRxFDvez
1425671598,last yr was considering swapping my 750 BMW for $TSLA and ran gas numbers. these gas prices wouldn't even consider it. I'm sure more like me
1425588770,"$TSLA sure looks weak here at 200.82 , but caution as news always trumps the chart."
1426090685,$TSLA alert back over that key $195 hit.. held pretty good past 3 days .. had alert at $185 but didn’t trigger / got close yest $187.60
1426800841,The deceptive allure of glamour stocks: http://t.co/ktV2Ya7YeP #apple #tesla #investing $AAPL $TSLA $FB http://t.co/XmSCBG7EyE
1426089950,$TSLA bounce off 187 support...approaching hourly resistance @ 196 again.
1426797669,OTA update for @TeslaMotors #ModelS to offer 'autopilot' self-driving mode $TSLA http://t.co/HDdLyjavQR http://t.co/li6Xj0NvXh
1426085123,Kirill Klip.: Is The iCar #Apple’s Next Big Thing? Should #Tesla Be Worried? http://t.co/oO5ilmsIny $AAPL $TSLA $LIT $ILHMF $TRRXF
1426708909,Have a great day.  Will look at charts later.  Will have to see if it's sell the news on $TSLA tomorrow or not at Elon's presser at 9AM.
1426782160,Sold out of $TSLA Mar 200 calls flat (made $5!). Should have sold this AM when up large. #dope #greed
1426773786,Couple of publicly traded Chinese #lithium companies have captured most of the growth https://t.co/uRQbZJGrf3 $LIT $TSLA $AAPL $ILHMF $LIT
1426517374,Used cars wold tie in nicely for making it a bit cheaper for new Tesla buyers as well as owners who want to upgrade to Model X .. $TSLA
1426701922,Technology for electric cars is here based on Lithium batteries - now we need the mass market for EVs. https://t.co/vbUXeb7HZm $TSLA $AAPL
1425422226,Tesla Begins Deliveries Of Dual Motor Model S In Europe http://t.co/hNJWveauF7 $TSLA #P85D
1425910926,$TSLA #Tesla Tesla slashes jobs in China after its EV sales fall short http://t.co/daL5bXiO6k
1426517947,"#Tesla Motors : Forthcoming software update will 'end range anxiety', says Tes... http://t.co/0KRgU6SGvB $TSLA"
1425321597,Tesla Will Sell Dual Motor Model S Vehicles In Europe: Company comments on Twitter: https://t.co/oGbA5BHHdb... http://t.co/KtD1Og7pu3 $tsla
1426612034,AppleInsider: Investigative Report On Top-Secret #Apple Electric iCar.  https://t.co/ClyLb6oQHm $AAPL $TSLA $ILHMF http://t.co/xtJLN3tihv
1426781846,"RT @BerkowitzBT: Musk is talking, and the market's just not having it $TSLA #sellthenews http://t.co/Nyhcxmgmys"
1425872508,Happy Lunar New Year RT @niubi: Tesla does big layoffs in china...what a predictable mess $tsla has made so far here http://t.co/XvioaRSFrC
1426019739,#Tesla spends another 5 days in the garage with real world range just 123 miles #EV $TSLA http://t.co/T7jXKL5Ys4
1426535120,You can put Stocks tags on Twitter? $TSLA
1426269722,pretty upset with myself for not shorting $TSLA into that bounce to 8 ema this week. looks ready to cliff dive
1426516258,$tsla--Elon's tweets diminishing returns
1425316426,International Lithium and Ganfeng Lithium Commence Work Programs on the Avalonia and Mariana Projects. https://t.co/MkLqA5VXCI $AAPL $TSLA
1426274375,#Apple can change the auto-industry overnight with its confirmation of Electric iCar. https://t.co/CoVdZS92BO $AAPL $TSLA $F $GM
1426090577,$TSLA decent 3-day short term reversal candle set  if this can hold up here by EOD
1426188997,$TSLA #Tesla Tesla Motors Inc (TSLA) Has Yet to Win Investors’ Confidence http://t.co/CxwFXECbHM
1425410646,Kirill Klip.: Electric iCar: Apple Adds Vehicles To Its List Of Company Activities In Swiss Legal Filing. http://t.co/qQpeaLWMyq $TSLA $AAPL
1426774719,Joe Lowry has published a very interesting article about the #lithium market https://t.co/NepFyqMHdl $TSLA $AAPL $LIT $ILHMF $TRRXF
1426514841,#Lithium: Electric iCar: Apple Adds Vehicles To Its List Of Company Activities In Swiss Legal Filing. http://t.co/5agtnTQshB $AAPL $TSLA
1426701403,Another iconic business name joins our #lithium battery club. https://t.co/Xo7hY2VcnF $TSLA $AAPL $ILHMF $LIT
1426778438,"TheStreet's Chris Ciaccia On Tesla: Updates, Range Anxiety Will Have Little Impact On Sales $TSLA http://t.co/Rg5C2PfUoi"
1426770945,You can find now more details on International Lithium strategic partner Ganfeng Lithium. https://t.co/wVm4tSb8eQ $TSLA $AAPL $ILHMF $LIT
1426604892,AppleInsider: Investigative Report On Top-Secret #Apple Electric iCar.  https://t.co/gf6lVly7Hf $AAPL $TSLA $ILHMF http://t.co/wsGzDiaj6q
1426529599,Powered By #Lithium: Formula E The Story So Far. https://t.co/xppdFc6391 $AAPL $TSLA $LIT $ILHMF $TRRXF
1426875778,"""We have teams of people working on electric cars,"" Branson told Bloomberg TV in Miami https://t.co/itELcVEjOE $TSLA $AAPL"
1426852401,"Friday’s Vital Data: $TSLA, $CHK and $AAL http://t.co/vfAL2WRCMQ"
1426529589,"The technology for electric cars is here, Elon Musk has demonstrated its potential https://t.co/SxXTFTGtZR $TSLA $AAPL $LIT $ILHMF"
1425386492,Race To The Trillion Market Cap - Apple’s Next Big Thing Might Be An Electric iCar.  https://t.co/3k5R9qVQ9X $AAPL $TSLA $LIT $ILHMF $GM
1426699339,Another iconic business name joins our #lithium battery club. https://t.co/0loBhWexGJ $TSLA $AAPL $ILHMF $LIT
1426180901,Not The Onion: Tesla Motors Stock Could Soar To $1900: Morgan Stanley $TSLA http://t.co/L5xgNASMJa
1426520350,"Tesla $TSLA Gains on Upcoming Software Update, Georgia Vote on Dealers http://t.co/Xr83coRIoY ~ via @AlertTrade"
1426850396,Electric Cars Catalyst: Foxconn is talking about $15k EV and Boston Power about even $8k price tag. https://t.co/JDIzlWisxL $AAPL $TSLA
1426511109,International Lithium Presentation February 2015. by @kirillklip #airpollution #batteries http://t.co/d18TG9vTGZ via @SlideShare $AAPL $TSLA
1425659141,$TSLA ---Where is a link --that shows they have said any thing --TODAY--about the factory
1425917588,#Tesla spends another 4 days in the garage with real world range just 124 miles #EV $TSLA http://t.co/khZlsKlTZD
1425419534,$TSLA #Tesla 8-9 years left in bull market: Saut http://t.co/IViz1DBvRW
1426258202,$TSLA  bot 187.50 PUTs @ .91  - TiGHT leash
1426868805,"$TSLA last &amp; final scalp of short calls, 195's again 2.15 credit."
1426711897,$TSLA #Tesla Tesla Q&amp;A: What you need to know about 'range anxiety' and more http://t.co/tMVNDD1xMN
1426424102,Steve LeVine at Google - The Powerhouse: Inside the Invention of a Battery to Save the World.  https://t.co/vbUXeb7HZm $AAPL $TSLA $ILHMF
1426784809,$TSLA #Tesla Tesla software update will keep Model S from running out of charge accidentally http://t.co/jlUvpHdV4v
1426077156,"Wednesday’s Vital Data: $BAC, $TSLA and $INTC http://t.co/jubBipHaHK"
1426704099,Tesla $TSLA Showing Bearish Technicals With Support At $191.02 ( http://t.co/59Ch6yCS39 )
1426701384,Steve LeVine at Google - The Powerhouse: Inside the Invention of a Battery to Save the World.  https://t.co/ScBnsKp4Ub $GOOG $TSLA $AAPL
1426342057,Kirill Klip.: Report: #Lithium Ion #Batteries Dominate Emerging Grid Storage Market. http://t.co/Nwa0rPZI1n $LIT $TSLA $AAPL $ILHMF $TRRXF
1426760245,#Tesla Motors : Christie signs law allowing Tesla sales in New Jersey  http://t.co/E7gm6v4BwP $TSLA
1426603928,$TSLA #Tesla How Will Tesla Motors Boost Its Range? http://t.co/yPtUQLQh01
1426797488,"$TSLA there are lots of sellers eod, Musk had me last time w/ his tweet. I got all my $$ today. No more catalysts, overvalued. &lt;$180 soon"
1426290490,Some shareholders said $AAPL should buy $TSLA – http://t.co/pzaCh9D6yT http://t.co/fD8wCiThG4 // Hah... those that own a lot of Tesla stock.
1426045121,Apple Shareholders Would Sure Like Tim Cook to Buy Tesla via @WIRED http://t.co/E4MepvFFBk $APPL $TSLA
1426247982,Powered By Lithium: What is Formula E?  https://t.co/0UpGBNbSPL $LIT $ILHMF $TSLA $AAPL
1426620885,"$TSLA #Tesla Tesla CEO Elon Musk says in the future, cars with drivers will be considered too dangerous http://t.co/CwVEjHyLaL"
1426240619,Race To The Trillion Market Cap - #Apple’s Next Big Thing Might Be An #Electric iCar.  https://t.co/3k5R9qVQ9X  $AAPL $TSLA $LIT $ILHMF $GM
1426701374,The Lithium Battery War: America’s Team In The Battle To Own The Future. https://t.co/AwbjVvtjRl $TSLA $ILHMF $LIT $AAPL $TRRXF
1425764190,"RT @StockTwits: Used to take 20yrs for a company to hit a mkt cap of $1B. 

It took $GOOGL 8, $FB 6 and $TSLA only 4. http://t.co/9BZnfQAFaw"
1426602569,Electric Cars Catalyst: Foxconn is talking about $15k EV and Boston Power about even $8k price tag. https://t.co/O50zHBQKh9 $AAPL $TSLA
1425257598,Nice! Looks like someone spotted another #Tesla #ModelX in the wild here on 280 today! Release coming soon! $TSLA http://t.co/rcsRca7s2w
1426775849,International Lithium And Ganfeng Lithium: ”The End Of The Lithium ‘Big 3’. https://t.co/wVm4tSb8eQ $TSLA $AAPL http://t.co/WdpbS20B8N
1426784594,Tesla's charger navigation update perfectly illustrates how they are many years ahead of every other car company making EVs. $TSLA @elonmusk
1425333562,"Why $VALE, $TSLA and $PCRX Were Among Monday's Worst Stocks http://t.co/5JUjZsebGP"
1426782926,"$TSLA CEO @elonmusk on upcoming auto steering: ""It will only be enabled for highway driving and slow speed driving on private property."""
1426701356,Boston Power is building its own Megafactory to produce lithium batteries https://t.co/fcJqkbZ7J4 $TSLA $AAPL $ILHMF $TRRXF
1426600696,"Tuesday Dow opens -104 We at - $2,720 still positive with $TSLA http://t.co/ipPwfyC95h"
1425322508,On hands now guys. What y'all up to? Holding some $C long and $TSLA short
1426439548,Powered By #Lithium: Electric Vehicles Market In China 2015.  #BYD #WarrenBuffett https://t.co/OKoYLP7Ef5 $TSLA $AAPL $LIT
1426429908,It’s 2009 all over again! Warren Buffett stepping into the Lithium Battery Race: https://t.co/0HX8Hoh2Ql $AAPL $TSLA $LIT $ILHMF $TRRXF
1426239842,Information about International Lithium strategic partner Ganfeng Lithium and our projects:  https://t.co/UbThlPCFgR $LIT $TSLA $AAPL
1425997762,International Lithium develops #Lithium projects in Ireland and Argentina https://t.co/MkLqA5Eme8 $TSLA $AAPL $LIT $ILHMF
1425454566,“@chessNwine:I analyzed $AAPL $GOOG $TSLA http://t.co/yOmfuKxM3k $SPY/watching recap 3:34pm at a starbuck in Taiwan. http://t.co/GZI2y27k9i
1426801830,Dyson Invests In Solid State Lithium Batteries: Sakti3 Presentation.  https://t.co/0loBhVWWPb $TSLA $AAPL $LIT $TRRXF $ILHMF
1426429081,An Apple car? Why not? http://t.co/R0MIqk7sw1 #iot #auto $AAPL $TSLA http://t.co/EeboSvYh9P
1426283041,An Apple car? Why not? http://t.co/lH8oSuErN2 #iot #auto $AAPL $TSLA http://t.co/TQJey75JeY
1426183906,I covered the rest of my $FB short at $78.78 from my $80.19 entry and rolled that money over to a new $TSLA short at $190.88. Post to come..
1425312898,Alright so update on this $TSLA short I'm up like $50K on it I was gonna double up position soon as she dumped through $200 but I got shook
1426782513,"Proportionally, $TSLA ""added more superchargers in China than anywhere else in the world"""
1425657326,$TSLA   Reuthers  reports delay in Giga factory delay
1425567601,RT @sanglucci: Boy I'd be sitting on a plus $100K loser if I held this damn $TSLA short there are bids stacking up on this thing today. Squ…
1426780643,$TSLA 50-day above 203.38 then HOD at 204.59.
1425674511,@sanglucci Fucking $TSLA we should have went triple Quadruple short over $200 but that was a risky move! oh well. nice hold on the monthlys!
1426868030,Tesla Self-Steering in Range Following Software Fix http://t.co/itPX4rQnFC $TSLA
1426832169,"Report: Virgin developing electric engines, may step up to face @Teslamotors $TSLA http://t.co/krqTtm6hDh http://t.co/MxcWc3jMC7"
1426865058,POLL: Has $TSLA convinced you to buy an electric car? Let us know ---&gt; http://t.co/Tt3RVwbT5X
1425386565,Race To The Trillion Market Cap - Apple’s Next Big Thing Might Be An Electric iCar.  https://t.co/iAohOBsSEK $AAPL $TSLA $LIT $ILHMF $GM
1426789920,"$TSLA the 194 handle in general is key support/resistance. IF you wanted to BTD, that's the spot you want to wait and see if it holds first."
1426767250,Electric Cars Catalyst: Foxconn is talking about $15k EV and Boston Power about even $8k price tag. https://t.co/JDIzlWisxL $AAPL $TSLA
1426694548,An Apple car? Why not? http://t.co/D7DPSxPv2N #iot #auto $AAPL $TSLA http://t.co/Scx9FCuAhb
1426597872,#Tesla Motors : N.J. lawmakers approve direct car sales by Tesla  http://t.co/N27iD7nStO $TSLA
1426358926,LG Chem Lithium Battery Megafactory in China: https://t.co/fcJqkbZ7J4 $TSLA $AAPL $LIT $ILHMF $TRRXF
1425546225,$NVDA $TSLA $AMZN $BABA Nvidia invites Tesla CEO to chat on smart automobile industry at GTC 2015 http://t.co/mqFBlW5g2b
1426010207,@tim_cook just said that Apple and Tesla have no relationship. #MisdirectionPrinciple $aapl $tsla
1426014364,#Tesla Posts Short Waiting Time for Upscale P85D Model S http://t.co/u8cjJSQZHO $TSLA
1425868424,What If Apple Buys Out Tesla 400 Points Higher?http://t.co/DJ1WxiI7YV via @bclund $AAPL $TSLA
1425674543,$TSLA now back at the earnings day low near 193. fugly looking chart after failing again at 21 ema
1425579368,"""@stocktrader456 $TSLA US Energy Storage Market to Grow 250% in 2015: http://t.co/2i0w50MrU7"" little ReLiON and $Plug in the hunt backup"
1426182695,Apple Will NEVER Buy Tesla - So Shut Up About an Apple Car $AAPL $TSLA http://t.co/aeamzSmIxk
1426860676,Ganfeng Lithium is financing J/V projects with International Lithium in #Argentina and #Ireland https://t.co/MkLqA5Eme8 $TSLA $AAPL $LIT
1426696290,"Hundreds Of Model S Cars Sent To China Are Unsold, According To #Tesla ‘Insiders’ http://t.co/lMXTvraQaS #EV $TSLA http://t.co/fkw7DLKkq5"
1426534149,"2. $TSLA likes it when Elon tweets - Elon, buds here's a risk range for you man $183-201"
1425827998,Kirill Klip.: Elon Musk is going to disrupt utility business as well with his lithium battery for home. http://t.co/yFJrmxjxJJ $TSLA $LIT
1426224210,$TSLA had what needed market wise to go today nice 3 candle setup. But it didn't. Implied weakness.. though move to 185ish might be bought.
1426552059,AppleInsider: Investigative Report On Top-Secret #Apple Electric iCar.  https://t.co/ClyLb6oQHm $AAPL $TSLA $ILHMF http://t.co/xtJLN3tihv
1426861263,Warren Buffett In Lithium Race: China’s BYD Electric Bus Operation Around The World.  https://t.co/VgftxeWpCH $TSLA $AAPL $LIT $ILHMF
1426552035,Nerdist news: The Apple Electric iCar - What You Should Know.   https://t.co/3hbAgyZzAk $AAPL $TSLA $ILHMF $LIT
1425642123,Audi Electric R8 e-tron To Cover 450 km On Single Charge. http://t.co/TrWGSz1U61 $ILHMF $LIT $TSLA $AAPL $GM $F $SQM $FMC
1426253807,$TSLA #Tesla Tesla (TSLA) Stock Slipping Today After Deutsche Bank Cuts Earnings Estimates http://t.co/GtHUnFeTt3
1425485562,Electric iCar: #Apple Adds Vehicles To Its List Of Company Activities In Swiss Legal Filing.   https://t.co/rOEJEvDORi $AAPL $TSLA $LIT
1426878504,"$TSLA Covering that last batch now of short 195 calls, cuz my broker is breathing down my neck, LOL. Breakeven."
1425386481,The Materials Science of Lithium-Ion Batteries.  https://t.co/zZM7cHHtBk #Lithium $ILHMF $LIT $AAPL $TSLA
1425315640,Everyone who's holding on to $TSLA from the $AAPL news please RT this as a slap to yo face. Sell your stock now be4 you get punked.
1426264724,#Tesla reorganising global sales team after missing targets http://t.co/RnZMxExa6l #EV $TSLA http://t.co/k6CpmYkyzM
1426190104,#Tesla spends another 7 days in the garage with real world range just 123 miles #EV $TSLA http://t.co/MdtZe0ODbJ
1426852941,@chessNwine analyzed $IBB $TSLA $WYNN and much more in my video market recap from earlier: http://t.co/AJmuvenVq2  $FB $SPY &lt;- Watch bf bell
1425560640,Baird Would Remain Buyers of Tesla $TSLA Into Model X Launch $$ http://t.co/gx9RLkMCwr ~ via @AlertTrade
1425417148,Active options @ CBOE: $AAPL $TSLA $TWTR $PPL $BABA $BAC $MNKD $C
1426529308,$TSLA on its electric giddy up horsey today. Musk really knows how to scare the shorts when his stock looks slippery
1426358001,AppleInsider: Investigative Report On Top-Secret Apple Electric iCar. http://t.co/8QU3dTHdOW $APPL $TSLA $LIT SILHMF $TRRXF
1426782017,Wonder if Model T  drivers experienced #rangeangxiety $TSLA #EV http://t.co/0m4W4Gtv5R
1425895805,#MARKET SNAPSHOT: U.S. Stocks: Futures Lower As Bull Market Marks Sixth Annive... http://t.co/qCKKVWIuLP $TSLA
1426358211,Readers of International Lithium presentations are in hundreds per day these days. https://t.co/85asSyVkOS #Apple #iCar $AAPL $TSLA
1426881481,$TSLA chop chop! Might actually close back above the 20-day here after all. 197.96
1426545469,"Fast Money Final Trade: 
Tim: Buy $EWP
Pete: Buy $HCP
Dan: Sell $TSLA
Guy: Buy $FDX
http://t.co/wUBqCWaLSF"
1426515976,$tsla 3 consec lower lows on 60min . that 189.40's level will be do or die later
1426789420,And now Richard Branson  joins our #lithium club. https://t.co/Xo7hY2VcnF $TSLA $AAPL $ILHMF $LIT
1425304905,Weekend Review VIDEO $SPY $IWM $QQQ $AAPL $AMZN $BABA $BIDU $CRM $FB $TWTR $FEYE $CYBR $GOOGL $MNST $NFLX $PCLN $TSLA http://t.co/Oct7w3W70r
1426860467,"Today's smog air pollution alert from #UK - electric cars are here, but why not on our streets? https://t.co/iIljuQhbDz $TSLA $AAPL"
1425904548,Skin-In-The-Game Investing http://t.co/Sg5u44YJpy  $TSLA $JNS $$ http://t.co/9VNrj87zdY
1426776112,“@ILCtsxv: You can find now more details on International Lithium strategic partner Ganfeng Lithium. https://t.co/wlEqv5PRCk $TSLA  $LIT”
1426429989,Brand loyalty will be the major driving force for the Apple electric iCar success. https://t.co/B0PMNH8YBO $AAPL $TSLA $LIT $ILHMF $TRRXF
1425388010,Kirill Klip.: Nissan is talking about 450 km range for its new Leaf  #EV http://t.co/547P3qNTKS $ILHMF $TSLA $AAPL $GM $F $LIT $TRRXF
1426537666,"#Tesla ideal range 200 miles (down from 245) after 4.5 years and 57,706 miles #EV $TSLA http://t.co/XvBTsCRXWV"
1426542481,So it was kind of funny checking Twitter and seeing the $TSLA price close at $195 today because of a few @elonmusk tweets. lol. :o)
1426782727,"Again, press conf focused on two key software updates: range assurance and trip planner. #Tesla @Tesla $TSLA #elonmusk"
1426792554,#Meerkat Alert - $TSLA just now mentioned &gt; [ http://t.co/sQQ5c8hGdj ] @mashable session. http://t.co/v3IQXspVdA
1426605008,Tesla's Overlooked Synergism With SolarCity http://t.co/CR7y67Nclo $SCTY $TSLA
1425997365,Kirill Klip.: Report: #Lithium Ion #Batteries Dominate Emerging Grid Storage Market. http://t.co/Nwa0rPZI1n $LIT $TSLA $AAPL $ILHMF $TRRXF
1426436200,Powered By #Lithium: Electric Vehicles Market In China 2015.  #BYD #WarrenBuffett https://t.co/OJLwHA6mSw $TSLA $AAPL $LIT
1426699491,The Lithium Battery War: America's Team In The Battle To Own The Future. https://t.co/oe665tB68V $TSLA $ILHMF $LIT $AAPL $TRRXF
1425676421,The Pros and Cons of and Keys to Scalping | SMB Capital - Trading Education http://t.co/gezH9DNjrK @mikebellafiore $TSLA $NFLX $AAPL
1426533708,$TSLA  Bot 190 PUTs @ assorted $  - cost base = 1.72
1426383071,"@SamAntar If $TSLA would be driven by ""sense"" it would trade on the pink sheets. This is a story stock, and this story is patently false."
1425233941,Bet @elonmusk will be at #AppleWatch show 3/9 to showoff the Tesla app. Hopefully more news for $TSLA $AAPL that day http://t.co/f8s6vRxfvb
1425675553,"Tesla says Nevada battery plant on track, refutes report of delay http://t.co/LNsNRFg0cf $TSLA"
1426704443,"Good. RT @Lebeaucarnews: $TSLA finally wins in New Jersey,  Gov. Christie signs law allowing direct sales of autos."
1425757768,"Tesla chart update. Price action bearish since last fall. $TSLA now trading below 50, 200 MAs. http://t.co/SotnzvA0s9"
1426479536,.@uber is trialling a fleet of 25 electric vehicles in #Chicago $TSLA http://t.co/7h587VP2eS http://t.co/NtkCuinrr1
1425635510,$TSLA #Tesla German automakers shift focus to high-end electric cars http://t.co/FLv5xC8OmD
1426832167,"Report: Virgin developing electric engines, may step up to face @Teslamotors $TSLA http://t.co/SI2eEQzbMo http://t.co/PLNaJBT4qp"
1426783577,"$TSLA covered that batch of 200's for $1, keeping 1.01. Now will rinse ands repeat but maybe at the 197.5 strike."
1425682532,Tesla Motors PT Set at $325.00 by Dougherty &amp; Co $TSLA http://t.co/2xcMSZ6WSW
1426502409,Nerdist news: The Apple Electric iCar - What You Should Know.   https://t.co/kPpcWUQre1 $AAPL $TSLA $ILHMF $LIT
1426699762,Boston Power is building its own Megafactory to produce lithium batteries https://t.co/VpwU0Zft3G $TSLA $AAPL $ILHMF $TRRXF
1426165037,Chinese Electric Vehicle Companies About To Boom http://t.co/cXqA8vLH24 $AAPL #APPLE $BYD $GM $GOOG $KNDI $NSANY $TM $TSLA
1426349199,Warren Buffett stepping into the Lithium Battery Race. #Tesla #Apple #BYD https://t.co/h9ywzwcarm $AAPL $TSLA $ILHMF
1426184572,RT @chessNwine: NEW POST: Shifting Gears; Chess Moves  http://t.co/WxMgDq7oKx $FB $QQQ $TSLA $USO $UWTI
1426679878,"Everybody is talking #Gold with #Apple iWatch, let's talk Lithium with Apple Electric iCar: https://t.co/Nhcqd2nCSt $AAPL $TSLA"
1426624381,International Lithium: Europe is the very important export market for Ganfeng Lithium https://t.co/O50zHBQKh9 $ILHMF $LIT $TSLA $AAPL
1425411702,Kirill Klip.: Powered By Lithium: Tesla Model S P85D In Cold Weather. http://t.co/0CXiCy83wB $TSLA $AAPL $LIT $ILHMF $GM $F
1425674216,just looked at $TSLA chart $192.60s now.. next week important to watch $185-$190 areas since previous recent support ..
1426275088,#Tesla spends another 8 days in the garage with real world range just 123 miles #EV $TSLA http://t.co/ySg73hAIvT
1426112003,#Tesla spends another 6 days in the garage with real world range just 123 miles #EV $TSLA http://t.co/nuEHMQkRE9
1426794374,"#MarchMadness for #stocks #Dow, #SP500 down, #Nasdaq up to near 5K @KNX1070 Business Hour Hugh Johnson, @BryanPerryCM $TSLA @GabrielKNelson"
1426285317,$TSLA #Tesla Exclusive - Uber in deal with China's BYD to test electric cars http://t.co/cbodj25B6k
1426274463,AppleInsider: Investigative Report On Top-Secret #Apple Electric iCar.  https://t.co/cw0CFFWfQS $AAPL $TSLA $ILHMF http://t.co/eqpdjIbMds
1426112224,RT @sanglucci: I hate you $TSLA... P&amp;L for the day I'm basically coming out of some of these puts and buying longer dated ones http://t.co/…
1425635509,$TSLA #Tesla German automakers shift focus to high-end electric cars http://t.co/YecNWNkqIU
1425745259,Kirill Klip.: Will #China Overtake The U.S. In Electric Cars Sales This Year? http://t.co/zYPEpY7BLp $LIT $TSLA $ILHMF $AAPL
1426374056,Electric iCar: Apple Adds Vehicles To Its List Of Company Activities In Swiss Legal Filing.  https://t.co/Uow0ggNpAf $AAPL $TSLA $ILHMF
1426513542,Kirill Klip.: Warren Buffett stepping with BYD into the #Lithium Battery Race with Tesla Gigafactory. http://t.co/cX4vlMuKMx $TSLA $ILHMF
1426795161,"Tesla's idea of addressing ""range anxiety"" is with better trip-planning software. How about better technology? $TSLA http://t.co/uElZSvRB3x"
1426861342,Ganfeng Lithium is financing J/V projects with International Lithium in #Argentina and #Ireland https://t.co/UbThlPCFgR $TSLA $AAPL $LIT
1426093546,The Lithium Battery War: America's Team In The Battle To Own The Future.  https://t.co/oe665tB68V $AAPL $TSLA $GOOG $LIT $ILHMF $TRRXF
1426780591,Kirill Klip.: Rising Chinese powerhouses in #lithium industry. #Tesla #Apple #iCar http://t.co/dFgA8vh0a9 $TSLA $AAPL $LIT $ILHMF $TRRXF
1426842201,Kirill Klip.: Tim Cook has everything he needs to bring #Apple Electric #iCar on-line very fast:  http://t.co/cyECZ823pN $AAPL $TSLA $ILHMF
1426784643,#Tesla @elonmusk unveils new range assistance app and announces Model S auto steering coming in 3 months $TSLA -$3 to $197 @knx1070 @CBSLA
1426516156,"For those asking me on stocks like $WYNN $LVS $BABA $TSLA and others,  I still ask this question? Is this the best you can find?"
1426782223,"@elonmusk Says it's impossible for #TeslaModelS to run out of range unless you ""do so intentionally."" #Tesla $TSLA"
